"SceneImage","consist_obj","Basic","Superordinate","InOut","group_labels","Inverted","Duration","Consistent","probe_cat","probe"
"opencountry8.jpg","Radio Tower","Open Country","Natural","Outdoors","og2","No","80","Consistent","Open Country","Radio Tower"
"urbanstreet19.jpg","Subway Station Sign","Urban Street","Human","Outdoors","og2","No","50","Consistent","Urban Street","Subway Station Sign"
"citycenter12.jpg","Historic Plaque","City Center","Human","Outdoors","og2","Yes","50","Consistent","City Center","Historic Plaque"
"fan.jpg","Calculator","Office","Public","Indoors","ig1","No","50","Inconsistent","Forest","Bird Nest"
"Urban10.jpg","Bicycle","Suburban","Human","Outdoors","og1","No","50","Inconsistent","Kitchen","Toaster"
"opencountry1.jpg","Fence","Open Country","Natural","Outdoors","og2","No","80","Consistent","Open Country","Fence"
"conference8.jpg","Projector Screen","Conference Room","Public","Indoors","ig1","No","100","Inconsistent","Forest","Log Cabin"
"bust.jpg","TV Remote","Living Room","Private","Indoors","ig2","Yes","50","Consistent","Living Room","TV Remote"
"tan_kitchen.png","Knife","Kitchen","Private","Indoors","ig2","No","50","Consistent","Kitchen","Knife"
"opencountry5.jpg","Pitchfork","Open Country","Natural","Outdoors","og1","No","80","Inconsistent","Corridor","Fire Alarm"
"child_bedroom.png","Teddy Bear","Bedroom","Private","Indoors","ig1","Yes","50","Inconsistent","Coast","Lifeguard Tower"
"plant_bathroom.png","Slippers","Bathroom","Private","Indoors","ig1","No","100","Inconsistent","Highway","Yield Sign"
"conference3.jpg","Phone Set","Conference Room","Public","Indoors","ig1","No","80","Inconsistent","Farm","Tractor"
"Nature36.jpg","Lily Pad","Forest","Natural","Outdoors","og2","Yes","80","Consistent","Forest","Lily Pad"
"corridor3.jpg","Fire Extinguisher","Corridor","Public","Indoors","ig2","No","80","Consistent","Corridor","Fire Extinguisher"
"bedroom5.jpg","Alarm Clock","Bedroom","Private","Indoors","ig2","Yes","100","Consistent","Bedroom","Alarm Clock"
"class3.jpg","Notebook","Classroom","Public","Indoors","ig2","Yes","80","Consistent","Classroom","Notebook"
"Nature40.jpg","Kayak","Forest","Natural","Outdoors","og2","Yes","80","Consistent","Forest","Kayak"
"urbanstreet28.jpg","Crosswalk Signal","Urban Street","Human","Outdoors","og2","No","50","Consistent","Urban Street","Crosswalk Signal"
"citycenter10.jpg","Souvenir Stand","City Center","Human","Outdoors","og1","Yes","50","Inconsistent","Classroom","Pencil Case"
"corridor2.jpg","Bathroom Sign","Corridor","Public","Indoors","ig2","No","80","Consistent","Corridor","Bathroom Sign"
"opencountry2.jpg","Farmhouse","Open Country","Natural","Outdoors","og2","No","80","Consistent","Open Country","Farmhouse"
"coast11.jpg","Lifeguard Tower","Coast","Natural","Outdoors","og1","No","80","Inconsistent","Conference Room","Projector Screen"
"highway6.jpg","Speed Limit Sign","Highway","Human","Outdoors","og1","Yes","50","Inconsistent","Dining Room","Bowl"
"Nature22.jpg","Wildflower","Forest","Natural","Outdoors","og2","Yes","80","Consistent","Forest","Wildflower"
"office10.jpg","Stapler","Office","Public","Indoors","ig1","No","80","Inconsistent","Playground","Bench"
"bin.jpg","Rocking Chair","Living Room","Private","Indoors","ig2","Yes","50","Consistent","Living Room","Rocking Chair"
"kitchen15.jpg","Apron","Kitchen","Private","Indoors","ig2","Yes","100","Consistent","Kitchen","Apron"
"basketball_net.jpg","Bench","Playground","Human","Outdoors","og1","Yes","100","Inconsistent","Living Room","Armchair Recliner"
"urbanstreet1.jpg","Newspaper Box","Urban Street","Human","Outdoors","og1","No","50","Inconsistent","Kitchen","Rolling Pin"
"Nature14.jpg","Wild Berries","Forest","Natural","Outdoors","og2","Yes","50","Consistent","Forest","Wild Berries"
"office8.jpg","Sticky Notes","Office","Public","Indoors","ig2","Yes","80","Consistent","Office","Sticky Notes"
"flowers.jpg","Picture Frame","Living Room","Private","Indoors","ig1","Yes","100","Inconsistent","Farm","Hay Bale"
"highway8.jpg","Yield Sign","Highway","Human","Outdoors","og1","Yes","50","Inconsistent","Bedroom","Teddy Bear"
"suburb4.jpg","Crosswalk","Suburban","Human","Outdoors","og1","No","100","Inconsistent","Conference Room","Phone Set"
"citycenter11.jpg","Horse Carriage","City Center","Human","Outdoors","og1","Yes","80","Inconsistent","Bedroom","Laundry Hamper"
"wood_kitchen.png","Broom","Kitchen","Private","Indoors","ig1","No","50","Inconsistent","Highway","Billboard"
"play10.jpg","Picnic Table","Playground","Human","Outdoors","og2","No","80","Consistent","Playground","Picnic Table"
"dining6.jpg","Tablecloth","Dining Room","Private","Indoors","ig1","No","100","Inconsistent","Coast","Buoy"
"blender.jpg","Pan","Kitchen","Private","Indoors","ig2","Yes","50","Consistent","Kitchen","Pan"
"corridor1.jpg","Drinking Fountain","Corridor","Public","Indoors","ig1","No","100","Inconsistent","City Center","Taxi"
"opencountry3.jpg","Windmill","Open Country","Natural","Outdoors","og1","No","80","Inconsistent","Office","Printer"
"dining8.jpg","Fork","Dining Room","Private","Indoors","ig1","No","50","Inconsistent","Farm","Wheelbarrow"
"natural_fall.png","Fishing Rod","Forest","Natural","Outdoors","og2","Yes","50","Consistent","Forest","Fishing Rod"
"Nature47.jpg","Fishing Boat","Coast","Natural","Outdoors","og1","Yes","80","Inconsistent","Corridor","Drinking Fountain"
"dining5.jpg","Bowl","Dining Room","Private","Indoors","ig1","No","100","Inconsistent","Suburban","Crosswalk"
"highway9.jpg","Road Work Sign","Highway","Human","Outdoors","og2","Yes","100","Consistent","Highway","Road Work Sign"
"modern_livingroom.png","Floor Lamp","Living Room","Private","Indoors","ig2","Yes","50","Consistent","Living Room","Floor Lamp"
"class9.jpg","Crayons","Classroom","Public","Indoors","ig1","Yes","80","Inconsistent","Forest","Axe"
"MDS201.jpg","Rock","Forest","Natural","Outdoors","og1","Yes","80","Inconsistent","Office","Stapler"
"living13.jpg","DVD Player","Living Room","Private","Indoors","ig2","Yes","50","Consistent","Living Room","DVD Player"
