"SceneImage","consist_obj","Basic","Superordinate","InOut","group_labels","Inverted","Duration","Consistent","probe_cat","probe"
"play2.jpg","Swing Set","Playground","Human","Outdoors","og2","Yes","80","Inconsistent","Kitchen","Oven Mitts"
"highway9.jpg","Road Work Sign","Highway","Human","Outdoors","og2","No","50","Inconsistent","Classroom","Notebook"
"kitchen16.jpg","Oven Mitts","Kitchen","Private","Indoors","ig2","No","50","Inconsistent","Suburban","Bird Bath"
"dining6.jpg","Tablecloth","Dining Room","Private","Indoors","ig1","Yes","80","Consistent","Dining Room","Tablecloth"
"bin.jpg","Rocking Chair","Living Room","Private","Indoors","ig2","No","80","Inconsistent","Playground","Swing Set"
"suburb1.jpg","Lawn Mower","Suburban","Human","Outdoors","og2","Yes","80","Inconsistent","Dining Room","Spoon"
"living16.jpg","Television","Living Room","Private","Indoors","ig1","No","100","Consistent","Living Room","Television"
"class11.jpg","Backpack","Classroom","Public","Indoors","ig2","No","100","Inconsistent","Forest","Wildflower"
"Urban_Image_08.jpg","Traffic Light","Suburban","Human","Outdoors","og1","Yes","80","Consistent","Suburban","Traffic Light"
"bathroom7.jpg","Soap Bar","Bathroom","Private","Indoors","ig2","No","50","Inconsistent","City Center","Flag Pole"
"office8.jpg","Sticky Notes","Office","Public","Indoors","ig2","No","100","Inconsistent","Playground","Picnic Table"
"highway6.jpg","Speed Limit Sign","Highway","Human","Outdoors","og1","No","80","Consistent","Highway","Speed Limit Sign"
"dining7.jpg","Spoon","Dining Room","Private","Indoors","ig2","Yes","80","Inconsistent","Forest","Toadstool Mushroom"
"urbanstreet12.jpg","Telephone Booth","Urban Street","Human","Outdoors","og1","Yes","100","Consistent","Urban Street","Telephone Booth"
"bathroom6.jpg","Plunger","Bathroom","Private","Indoors","ig1","No","50","Consistent","Bathroom","Plunger"
"suburb3.jpg","Mailbox","Suburban","Human","Outdoors","og2","Yes","80","Inconsistent","Kitchen","Blender"
"bedroom5.jpg","Alarm Clock","Bedroom","Private","Indoors","ig2","No","50","Inconsistent","Highway","Motorcycle"
"kitchen15.jpg","Apron","Kitchen","Private","Indoors","ig2","No","50","Inconsistent","Open Country","Radio Tower"
"living6.jpg","Vase","Living Room","Private","Indoors","ig2","No","80","Inconsistent","Farm","Scarecrow"
"urbanstreet28.jpg","Crosswalk Signal","Urban Street","Human","Outdoors","og2","Yes","100","Inconsistent","Corridor","Fire Extinguisher"
"dining3.jpg","Plate","Dining Room","Private","Indoors","ig2","Yes","80","Inconsistent","Suburban","Parking Meter"
"office9.jpg","Paper Shredder","Office","Public","Indoors","ig1","Yes","50","Consistent","Office","Paper Shredder"
"wood_kitchen.png","Broom","Kitchen","Private","Indoors","ig1","Yes","100","Consistent","Kitchen","Broom"
"play3.jpg","Sandbox","Playground","Human","Outdoors","og1","Yes","80","Consistent","Playground","Sandbox"
"urbanstreet1.jpg","Newspaper Box","Urban Street","Human","Outdoors","og1","Yes","100","Consistent","Urban Street","Newspaper Box"
"bathroom3.jpg","Toilet Paper","Bathroom","Private","Indoors","ig2","No","50","Inconsistent","Suburban","Mailbox"
"class8.jpg","Pencil Case","Classroom","Public","Indoors","ig1","No","100","Consistent","Classroom","Pencil Case"
"conference7.jpg","Projector","Conference Room","Public","Indoors","ig2","Yes","50","Inconsistent","Forest","Kayak"
"fan.jpg","Calculator","Office","Public","Indoors","ig1","Yes","100","Consistent","Office","Calculator"
"forest1.jpg","Toadstool Mushroom","Forest","Natural","Outdoors","og2","Yes","100","Inconsistent","Bedroom","Comforter Blanket"
"corridor3.jpg","Fire Extinguisher","Corridor","Public","Indoors","ig2","Yes","50","Inconsistent","Open Country","Farmhouse"
"kitchen13.jpg","Stand Mixer","Kitchen","Private","Indoors","ig2","No","50","Inconsistent","City Center","Historic Plaque"
"coast11.jpg","Lifeguard Tower","Coast","Natural","Outdoors","og1","Yes","50","Consistent","Coast","Lifeguard Tower"
"play10.jpg","Picnic Table","Playground","Human","Outdoors","og2","Yes","50","Inconsistent","Kitchen","Stand Mixer"
"coast8.jpg","Lighthouse","Coast","Natural","Outdoors","og2","No","100","Inconsistent","Classroom","Backpack"
"office1.jpg","Pencil Holder","Office","Public","Indoors","ig1","Yes","50","Consistent","Office","Pencil Holder"
