"SceneImage","consist_obj","Basic","Superordinate","InOut","group_labels","Inverted","Duration","Consistent","probe_cat","probe"
"kitchen10.jpg","Rolling Pin","Kitchen","Private","Indoors","ig1","No","100","Inconsistent","Classroom","Pencil Case"
"play3.jpg","Sandbox","Playground","Human","Outdoors","og1","Yes","100","Inconsistent","Open Country","Pitchfork"
"coast11.jpg","Lifeguard Tower","Coast","Natural","Outdoors","og1","Yes","80","Inconsistent","Urban Street","Telephone Booth"
"modern_livingroom.png","Floor Lamp","Living Room","Private","Indoors","ig2","No","100","Consistent","Living Room","Floor Lamp"
"urbanstreet30.jpg","Bus Stop Shelter","Urban Street","Human","Outdoors","og1","Yes","50","Inconsistent","Coast","Lifeguard Tower"
"bell.jpg","Coffee Maker","Living Room","Private","Indoors","ig2","No","80","Consistent","Living Room","Coffee Maker"
"office10.jpg","Stapler","Office","Public","Indoors","ig1","Yes","80","Inconsistent","Kitchen","Broom"
"living17.jpg","Armchair Recliner","Living Room","Private","Indoors","ig1","No","50","Inconsistent","Classroom","Crayons"
"opencountry2.jpg","Farmhouse","Open Country","Natural","Outdoors","og2","Yes","80","Consistent","Open Country","Farmhouse"
"dining3.jpg","Plate","Dining Room","Private","Indoors","ig2","Yes","100","Consistent","Dining Room","Plate"
"citycenter12.jpg","Historic Plaque","City Center","Human","Outdoors","og2","No","100","Consistent","City Center","Historic Plaque"
"MDS201.jpg","Rock","Forest","Natural","Outdoors","og1","No","50","Inconsistent","Highway","Billboard"
"elephant.jpg","Napkin","Dining Room","Private","Indoors","ig1","Yes","50","Inconsistent","Conference Room","Projector Screen"
"play12.jpg","Seesaw","Playground","Human","Outdoors","og2","Yes","80","Consistent","Playground","Seesaw"
"glass.jpg","Toaster","Kitchen","Private","Indoors","ig1","No","100","Inconsistent","Bedroom","Laundry Hamper"
"farm2.jpg","Wheelbarrow","Farm","Natural","Outdoors","og1","Yes","50","Inconsistent","Suburban","Traffic Light"
"suburb4.jpg","Crosswalk","Suburban","Human","Outdoors","og1","Yes","100","Inconsistent","Forest","Rock"
"conference3.jpg","Phone Set","Conference Room","Public","Indoors","ig1","Yes","80","Inconsistent","Living Room","Picture Frame"
"Nature14.jpg","Wild Berries","Forest","Natural","Outdoors","og2","No","100","Consistent","Forest","Wild Berries"
"office9.jpg","Paper Shredder","Office","Public","Indoors","ig1","Yes","80","Inconsistent","Bathroom","Slippers"
"suburb3.jpg","Mailbox","Suburban","Human","Outdoors","og2","Yes","100","Consistent","Suburban","Mailbox"
"forest14.jpg","Camping Tent","Forest","Natural","Outdoors","og2","Yes","50","Consistent","Forest","Camping Tent"
"conference1.jpg","Briefcase","Conference Room","Public","Indoors","ig2","Yes","80","Consistent","Conference Room","Briefcase"
"class3.jpg","Notebook","Classroom","Public","Indoors","ig2","No","50","Consistent","Classroom","Notebook"
"corridor2.jpg","Bathroom Sign","Corridor","Public","Indoors","ig2","Yes","80","Consistent","Corridor","Bathroom Sign"
"bathroom3.jpg","Toilet Paper","Bathroom","Private","Indoors","ig2","No","80","Consistent","Bathroom","Toilet Paper"
"fruit_bowl.jpg","Blender","Kitchen","Private","Indoors","ig2","Yes","50","Consistent","Kitchen","Blender"
