"SceneImage","consist_obj","Basic","Superordinate","InOut","group_labels","Inverted","Duration","Consistent","probe_cat","probe"
"living16.jpg","Television","Living Room","Private","Indoors","ig1","Yes","80","Consistent","Living Room","Television"
"play3.jpg","Sandbox","Playground","Human","Outdoors","og1","No","100","Consistent","Playground","Sandbox"
"bedroom13.jpg","Laundry Hamper","Bedroom","Private","Indoors","ig1","Yes","50","Consistent","Bedroom","Laundry Hamper"
"kitchen17.jpg","Baking Tray","Kitchen","Private","Indoors","ig2","Yes","100","Inconsistent","Corridor","Exit Sign"
"suburb1.jpg","Lawn Mower","Suburban","Human","Outdoors","og2","No","100","Inconsistent","Farm","Scarecrow"
"urbanstreet1.jpg","Newspaper Box","Urban Street","Human","Outdoors","og1","No","50","Consistent","Urban Street","Newspaper Box"
"conference3.jpg","Phone Set","Conference Room","Public","Indoors","ig1","No","80","Consistent","Conference Room","Phone Set"
"citycenter10.jpg","Souvenir Stand","City Center","Human","Outdoors","og1","Yes","50","Consistent","City Center","Souvenir Stand"
"office8.jpg","Sticky Notes","Office","Public","Indoors","ig2","Yes","80","Inconsistent","Kitchen","Stand Mixer"
"bathroom3.jpg","Toilet Paper","Bathroom","Private","Indoors","ig2","Yes","100","Inconsistent","Conference Room","Laptop"
"highway9.jpg","Road Work Sign","Highway","Human","Outdoors","og2","Yes","100","Inconsistent","Suburban","Bird Bath"
"basketball_net.jpg","Bench","Playground","Human","Outdoors","og1","Yes","100","Consistent","Playground","Bench"
"elephant.jpg","Napkin","Dining Room","Private","Indoors","ig1","No","50","Consistent","Dining Room","Napkin"
"urbanstreet19.jpg","Subway Station Sign","Urban Street","Human","Outdoors","og2","No","50","Inconsistent","Suburban","Birdhouse"
"kitchen10.jpg","Rolling Pin","Kitchen","Private","Indoors","ig1","Yes","50","Consistent","Kitchen","Rolling Pin"
"fan.jpg","Calculator","Office","Public","Indoors","ig1","No","50","Consistent","Office","Calculator"
"coast3.jpg","Buoy","Coast","Natural","Outdoors","og1","No","80","Consistent","Coast","Buoy"
"clock.jpg","Stop Sign","Urban Street","Human","Outdoors","og1","No","80","Consistent","Urban Street","Stop Sign"
