"","SceneImage","Object","consistency_category","Consistent","Inverted","Duration"
"82","modern_livingroom.png","Floor Lamp","consistent","Consistent","No","150"
"83","natural_fall.png","Fishing Rod","consistent","Consistent","Yes","100"
"84","Nature14.jpg","Birdhouse","basic","Inconsistent","Yes","100"
"85","Nature22.jpg","Wildflower","consistent","Consistent","No","150"
"86","Nature36.jpg","Bicycle","basic","Inconsistent","No","50"
"87","Nature40.jpg","Crosswalk Signal","basic","Inconsistent","No","150"
"88","Nature47.jpg","Fishing Boat","consistent","Consistent","No","100"
"89","office1.jpg","Pencil Holder","consistent","Consistent","Yes","100"
"90","office10.jpg","Bench","super","Inconsistent","No","100"
"91","office4.jpg","Nightstand","basic","Inconsistent","Yes","50"
"92","office8.jpg","Toaster","basic","Inconsistent","No","150"
"93","office9.jpg","Paper Shredder","consistent","Consistent","No","50"
"94","opencountry1.jpg","Toadstool Mushroom","basic","Inconsistent","No","50"
"95","opencountry2.jpg","Farmhouse","consistent","Consistent","Yes","150"
"96","opencountry3.jpg","Buoy","basic","Inconsistent","No","50"
"97","opencountry5.jpg","Axe","basic","Inconsistent","No","100"
"98","opencountry8.jpg","Radio Tower","consistent","Consistent","Yes","150"
"99","plant_bathroom.png","Plate","basic","Inconsistent","Yes","100"
"100","play10.jpg","Knife","super","Inconsistent","No","150"
"101","play12.jpg","Seesaw","consistent","Consistent","No","150"
"102","play2.jpg","Swing Set","consistent","Consistent","Yes","50"
"103","play3.jpg","Crayons","super","Inconsistent","Yes","100"
"104","play5.jpg","Soccer Ball","consistent","Consistent","Yes","50"
"105","pond.png","Birdhouse","consistent","Consistent","No","50"
"106","suburb1.jpg","Lawn Mower","consistent","Consistent","Yes","150"
"107","suburb2.jpg","Alarm Clock","super","Inconsistent","No","150"
"108","suburb3.jpg","Fire Hydrant","consistent","Consistent","No","150"
"109","suburb4.jpg","Blender","super","Inconsistent","Yes","150"
"110","suburb6.jpg","Utility Pole","consistent","Consistent","Yes","150"
"111","tan_kitchen.png","Knife","consistent","Consistent","No","150"
"112","Urban_Image_08.jpg","Phone Set","super","Inconsistent","Yes","150"
"113","Urban10.jpg","Bicycle","consistent","Consistent","No","150"
"114","Urban14.jpg","Parking Meter","consistent","Consistent","Yes","100"
"115","urbanstreet1.jpg","Comforter Blanket","super","Inconsistent","No","100"
"116","urbanstreet12.jpg","Surfboard","basic","Inconsistent","Yes","50"
"117","urbanstreet19.jpg","Rocking Chair","super","Inconsistent","No","150"
"118","urbanstreet28.jpg","Crosswalk Signal","consistent","Consistent","Yes","100"
"119","urbanstreet30.jpg","Floor Lamp","super","Inconsistent","No","100"
"120","wood_kitchen.png","Broom","consistent","Consistent","Yes","50"
