"","SceneImage","Object","consistency_category","Consistent","Inverted","Duration"
"56","farm7.jpg","Tractor","consistent","Consistent","No","150"
"57","fire_hydrant.jpg","Lighthouse","basic","Inconsistent","Yes","100"
"58","flowers.jpg","Plate","basic","Inconsistent","No","50"
"59","forest1.jpg","Rolling Pin","super","Inconsistent","No","100"
"60","forest11.jpg","Log Cabin","consistent","Consistent","No","100"
"61","forest14.jpg","Camping Tent","consistent","Consistent","No","100"
"62","forest2.jpg","Telephone Booth","basic","Inconsistent","No","150"
"63","forest9.jpg","Axe","consistent","Consistent","Yes","150"
"64","fruit_bowl.jpg","Picnic Table","super","Inconsistent","No","150"
"65","glass.jpg","Sticky Notes","basic","Inconsistent","No","100"
"66","highway10.jpg","Billboard","consistent","Consistent","No","50"
"67","highway12.jpg","Newspaper Box","basic","Inconsistent","Yes","50"
"68","highway6.jpg","Traffic Light","basic","Inconsistent","Yes","50"
"69","highway8.jpg","Pitchfork","basic","Inconsistent","Yes","50"
"70","highway9.jpg","Vase","super","Inconsistent","No","150"
"71","kitchen10.jpg","Rolling Pin","consistent","Consistent","No","100"
"72","kitchen13.jpg","Phone Set","basic","Inconsistent","Yes","100"
"73","kitchen15.jpg","Plunger","basic","Inconsistent","No","100"
"74","kitchen16.jpg","Souvenir Stand","super","Inconsistent","No","100"
"75","kitchen17.jpg","Baking Tray","consistent","Consistent","Yes","100"
"76","living13.jpg","Drinking Fountain","basic","Inconsistent","Yes","100"
"77","living16.jpg","Television","consistent","Consistent","No","100"
"78","living17.jpg","Farmhouse","super","Inconsistent","No","150"
"79","living6.jpg","Vase","consistent","Consistent","No","150"
"80","living9.jpg","Ottoman","consistent","Consistent","Yes","100"
"81","MDS201.jpg","Parking Meter","basic","Inconsistent","Yes","150"
"82","modern_livingroom.png","Floor Lamp","consistent","Consistent","Yes","50"
"83","natural_fall.png","Billboard","basic","Inconsistent","No","150"
"84","Nature14.jpg","Notebook","super","Inconsistent","No","50"
"85","Nature22.jpg","Wildflower","consistent","Consistent","No","150"
"86","Nature36.jpg","Pencil Holder","super","Inconsistent","No","100"
"87","Nature40.jpg","Fire Hydrant","basic","Inconsistent","No","50"
"88","Nature47.jpg","Taxi","basic","Inconsistent","Yes","100"
"89","office1.jpg","Pencil Holder","consistent","Consistent","No","100"
"90","office10.jpg","Historic Plaque","super","Inconsistent","Yes","150"
"91","office4.jpg","Tape Dispenser","consistent","Consistent","No","100"
"92","office8.jpg","Sticky Notes","consistent","Consistent","Yes","100"
"93","office9.jpg","Alarm Clock","basic","Inconsistent","Yes","50"
"94","opencountry1.jpg","Pan","super","Inconsistent","No","50"
"95","opencountry2.jpg","Farmhouse","consistent","Consistent","No","50"
"96","opencountry3.jpg","Rocking Chair","super","Inconsistent","Yes","50"
"97","opencountry5.jpg","Pitchfork","consistent","Consistent","No","100"
"98","opencountry8.jpg","Radio Tower","consistent","Consistent","Yes","100"
"99","plant_bathroom.png","Textbook","basic","Inconsistent","No","150"
"100","play10.jpg","Picnic Table","consistent","Consistent","No","100"
"101","play12.jpg","Seesaw","consistent","Consistent","No","150"
"102","play2.jpg","Printer","super","Inconsistent","No","50"
"103","play3.jpg","Backpack","super","Inconsistent","No","50"
"104","play5.jpg","Razor","super","Inconsistent","No","50"
"105","pond.png","Log Cabin","basic","Inconsistent","No","150"
"106","suburb1.jpg","Beach Towel","basic","Inconsistent","Yes","100"
"107","suburb2.jpg","Fire Hydrant","consistent","Consistent","No","50"
"108","suburb3.jpg","Floor Lamp","super","Inconsistent","Yes","50"
"109","suburb4.jpg","Teddy Bear","super","Inconsistent","No","100"
"110","suburb6.jpg","Tractor","basic","Inconsistent","Yes","150"
"111","tan_kitchen.png","Knife","consistent","Consistent","No","100"
"112","Urban_Image_08.jpg","Traffic Light","consistent","Consistent","No","50"
"113","Urban10.jpg","Comforter Blanket","super","Inconsistent","Yes","150"
"114","Urban14.jpg","Parking Meter","consistent","Consistent","No","50"
"115","urbanstreet1.jpg","Newspaper Box","consistent","Consistent","Yes","50"
"116","urbanstreet12.jpg","Telephone Booth","consistent","Consistent","No","150"
"117","urbanstreet19.jpg","Subway Station Sign","consistent","Consistent","Yes","50"
"118","urbanstreet28.jpg","Ottoman","super","Inconsistent","Yes","100"
"119","urbanstreet30.jpg","Bus Stop Shelter","consistent","Consistent","No","150"
"120","wood_kitchen.png","Bird Bath","super","Inconsistent","No","100"
